match_id,season,date,team1,team2,venue,city,toss_winner,toss_decision,winner,result
IPL_2025_004,2025,2025-04-14,DC,MI,Sawai Mansingh Stadium,Jaipur,MI,field,MI,MI won by 5 wickets
IPL_2025_005,2025,2025-04-19,SRH,KKR,Eden Gardens,Kolkata,SRH,field,KKR,KKR won by 1 runs
IPL_2025_006,2025,2025-05-20,DC,GT,Sawai Mansingh Stadium,Jaipur,GT,bat,GT,GT won by 8 runs
IPL_2025_007,2025,2025-03-04,DC,RR,Arun Jaitley Stadium,Delhi,DC,field,DC,DC won by 5 wickets
IPL_2025_008,2025,2025-03-14,CSK,DC,Narendra Modi Stadium,Ahmedabad,DC,bat,CSK,CSK won by 5 wickets
IPL_2025_009,2025,2025-05-18,PBKS,DC,M. A. Chidambaram Stadium (Chepauk),Chennai,PBKS,bat,PBKS,PBKS won by 3 runs
IPL_2025_010,2025,2025-03-27,KKR,PBKS,Arun Jaitley Stadium,Delhi,PBKS,bat,KKR,KKR won by 5 wickets
IPL_2025_011,2025,2025-05-13,MI,GT,M. Chinnaswamy Stadium,Bengaluru,GT,bat,MI,MI won by 5 wickets
IPL_2025_012,2025,2025-04-13,MI,CSK,M. Chinnaswamy Stadium,Bengaluru,MI,field,MI,MI won by 6 wickets
IPL_2025_013,2025,2025-04-19,KKR,MI,Narendra Modi Stadium,Ahmedabad,MI,bat,KKR,KKR won via Super Over
IPL_2025_014,2025,2025-04-15,PBKS,RR,BRSABV Ekana Cricket Stadium,Lucknow,PBKS,bat,RR,RR won by 6 wickets
IPL_2025_015,2025,2025-03-23,RR,CSK,BRSABV Ekana Cricket Stadium,Lucknow,CSK,field,CSK,CSK won by 5 wickets
IPL_2025_016,2025,2025-05-14,SRH,KKR,Eden Gardens,Kolkata,KKR,field,KKR,KKR won by 5 wickets
IPL_2025_017,2025,2025-04-13,MI,PBKS,Rajiv Gandhi International Cricket Stadium,Hyderabad,MI,bat,PBKS,PBKS won by 5 wickets
IPL_2025_018,2025,2025-04-18,MI,GT,Arun Jaitley Stadium,Delhi,MI,bat,GT,GT won by 4 wickets
IPL_2025_019,2025,2025-03-01,MI,LSG,Eden Gardens,Kolkata,MI,field,MI,MI won by 4 wickets
IPL_2025_020,2025,2025-05-02,SRH,MI,Arun Jaitley Stadium,Delhi,MI,bat,MI,MI won by 3 runs
IPL_2025_021,2025,2025-03-14,RCB,SRH,Wankhede Stadium,Mumbai,SRH,bat,SRH,SRH won by 9 runs
IPL_2025_022,2025,2025-04-18,KKR,PBKS,M. Chinnaswamy Stadium,Bengaluru,KKR,bat,PBKS,PBKS won by 6 wickets
IPL_2025_023,2025,2025-05-12,RCB,GT,Sawai Mansingh Stadium,Jaipur,GT,bat,GT,GT won by 11 runs
IPL_2025_024,2025,2025-05-13,KKR,RR,BRSABV Ekana Cricket Stadium,Lucknow,KKR,field,RR,RR won by 1 runs
IPL_2025_025,2025,2025-05-12,CSK,RR,Eden Gardens,Kolkata,CSK,bat,CSK,CSK won by 20 runs
IPL_2025_026,2025,2025-05-19,DC,GT,BRSABV Ekana Cricket Stadium,Lucknow,DC,field,GT,GT won by 5 runs
IPL_2025_027,2025,2025-03-12,RR,LSG,Narendra Modi Stadium,Ahmedabad,RR,bat,RR,RR won by 10 runs
IPL_2025_028,2025,2025-04-03,RCB,SRH,M. A. Chidambaram Stadium (Chepauk),Chennai,RCB,field,RCB,RCB won by 6 wickets
IPL_2025_029,2025,2025-05-11,SRH,LSG,M. A. Chidambaram Stadium (Chepauk),Chennai,LSG,field,LSG,LSG won by 4 wickets
IPL_2025_030,2025,2025-05-20,KKR,RCB,Narendra Modi Stadium,Ahmedabad,KKR,field,RCB,RCB won by 1 runs
IPL_2025_031,2025,2025-05-20,DC,LSG,Rajiv Gandhi International Cricket Stadium,Hyderabad,DC,field,LSG,LSG won by 21 runs
IPL_2025_032,2025,2025-05-09,KKR,RR,M. Chinnaswamy Stadium,Bengaluru,KKR,bat,RR,RR won by 5 wickets
IPL_2025_033,2025,2025-05-06,KKR,MI,Maharaja Yadavindra Singh Stadium,Mullanpur,KKR,field,KKR,KKR won by 6 wickets
IPL_2025_034,2025,2025-04-24,DC,CSK,Sawai Mansingh Stadium,Jaipur,CSK,bat,CSK,CSK won by 30 runs
IPL_2025_035,2025,2025-04-02,KKR,GT,M. Chinnaswamy Stadium,Bengaluru,KKR,bat,KKR,KKR won by 2 runs
IPL_2025_036,2025,2025-03-18,DC,GT,Narendra Modi Stadium,Ahmedabad,DC,bat,GT,GT won by 5 wickets
IPL_2025_037,2025,2025-05-25,GT,RR,M. A. Chidambaram Stadium (Chepauk),Chennai,RR,field,RR,RR won by 5 wickets
IPL_2025_038,2025,2025-03-23,PBKS,RR,Narendra Modi Stadium,Ahmedabad,PBKS,field,RR,RR won by 14 runs
IPL_2025_039,2025,2025-03-02,RR,DC,Arun Jaitley Stadium,Delhi,RR,field,RR,RR won by 5 wickets
IPL_2025_040,2025,2025-05-03,GT,RR,Maharaja Yadavindra Singh Stadium,Mullanpur,RR,field,RR,RR won by 4 wickets
IPL_2025_041,2025,2025-05-11,RCB,KKR,Eden Gardens,Kolkata,KKR,bat,KKR,KKR won by 13 runs
IPL_2025_042,2025,2025-03-02,LSG,CSK,Eden Gardens,Kolkata,CSK,field,LSG,LSG won by 6 runs
IPL_2025_043,2025,2025-04-25,PBKS,GT,Eden Gardens,Kolkata,PBKS,bat,PBKS,PBKS won by 12 runs
IPL_2025_044,2025,2025-05-12,PBKS,GT,BRSABV Ekana Cricket Stadium,Lucknow,GT,bat,GT,GT won by 16 runs
IPL_2025_045,2025,2025-03-03,KKR,GT,Eden Gardens,Kolkata,GT,field,KKR,KKR won by 10 runs
IPL_2025_046,2025,2025-05-04,KKR,GT,Eden Gardens,Kolkata,GT,bat,GT,GT won by 6 runs
IPL_2025_047,2025,2025-05-12,KKR,CSK,BRSABV Ekana Cricket Stadium,Lucknow,KKR,bat,KKR,KKR won by 1 runs
IPL_2025_048,2025,2025-03-05,LSG,KKR,Rajiv Gandhi International Cricket Stadium,Hyderabad,KKR,field,KKR,KKR won by 5 wickets
IPL_2025_049,2025,2025-03-13,CSK,KKR,BRSABV Ekana Cricket Stadium,Lucknow,CSK,bat,KKR,KKR won by 5 wickets
IPL_2025_050,2025,2025-04-20,DC,MI,Wankhede Stadium,Mumbai,DC,field,DC,DC won by 5 wickets
IPL_2025_051,2025,2025-03-28,RR,MI,Maharaja Yadavindra Singh Stadium,Mullanpur,MI,field,RR,RR won by 6 runs
IPL_2025_052,2025,2025-03-15,SRH,CSK,BRSABV Ekana Cricket Stadium,Lucknow,CSK,bat,SRH,SRH won by 5 wickets
IPL_2025_053,2025,2025-04-25,MI,RR,Narendra Modi Stadium,Ahmedabad,MI,field,RR,RR won by 18 runs
IPL_2025_054,2025,2025-04-07,RCB,SRH,Arun Jaitley Stadium,Delhi,SRH,bat,RCB,RCB won by 4 wickets
IPL_2025_055,2025,2025-03-01,RCB,RR,Maharaja Yadavindra Singh Stadium,Mullanpur,RCB,bat,RR,RR won by 5 wickets
IPL_2025_056,2025,2025-04-26,CSK,SRH,Maharaja Yadavindra Singh Stadium,Mullanpur,SRH,bat,SRH,SRH won by 3 runs
IPL_2025_057,2025,2025-04-16,DC,KKR,M. A. Chidambaram Stadium (Chepauk),Chennai,DC,field,KKR,KKR won by 8 runs
IPL_2025_058,2025,2025-03-28,CSK,GT,BRSABV Ekana Cricket Stadium,Lucknow,CSK,bat,CSK,CSK won by 16 runs
IPL_2025_059,2025,2025-05-22,KKR,DC,Sawai Mansingh Stadium,Jaipur,KKR,bat,DC,DC won by 5 wickets
IPL_2025_060,2025,2025-05-12,GT,MI,BRSABV Ekana Cricket Stadium,Lucknow,MI,field,MI,MI won by 3 wickets
IPL_2025_061,2025,2025-05-27,LSG,KKR,Wankhede Stadium,Mumbai,LSG,field,KKR,KKR won by 5 runs
IPL_2025_062,2025,2025-05-17,KKR,GT,Eden Gardens,Kolkata,GT,field,GT,GT won by 4 wickets
IPL_2025_063,2025,2025-03-03,LSG,SRH,BRSABV Ekana Cricket Stadium,Lucknow,LSG,field,SRH,SRH won by 6 runs
IPL_2025_064,2025,2025-03-08,MI,RR,Maharaja Yadavindra Singh Stadium,Mullanpur,MI,bat,MI,MI won by 4 runs
IPL_2025_065,2025,2025-03-27,CSK,RR,Rajiv Gandhi International Cricket Stadium,Hyderabad,RR,field,RR,RR won by 4 wickets
IPL_2025_066,2025,2025-04-20,SRH,PBKS,M. Chinnaswamy Stadium,Bengaluru,SRH,field,SRH,SRH won by 4 wickets
IPL_2025_067,2025,2025-03-04,RR,MI,Narendra Modi Stadium,Ahmedabad,MI,bat,MI,MI won by 16 runs
IPL_2025_068,2025,2025-05-19,GT,PBKS,BRSABV Ekana Cricket Stadium,Lucknow,GT,bat,PBKS,PBKS won by 4 wickets
IPL_2025_069,2025,2025-05-11,MI,RCB,Maharaja Yadavindra Singh Stadium,Mullanpur,RCB,field,MI,MI won by 10 runs
IPL_2025_070,2025,2025-05-16,CSK,LSG,M. A. Chidambaram Stadium (Chepauk),Chennai,LSG,bat,LSG,LSG won by 8 runs
IPL_2025_071,2025,2025-03-02,GT,RR,Eden Gardens,Kolkata,RR,bat,GT,GT won by 3 wickets
IPL_2025_072,2025,2025-05-14,MI,RCB,Sawai Mansingh Stadium,Jaipur,MI,bat,RCB,RCB won by 5 wickets
IPL_2025_073,2025,2025-05-12,MI,DC,M. A. Chidambaram Stadium (Chepauk),Chennai,MI,field,MI,MI won by 5 wickets
IPL_2025_074,2025,2025-05-21,KKR,RCB,Rajiv Gandhi International Cricket Stadium,Hyderabad,KKR,field,KKR,KKR won by 5 wickets
IPL_2026_001,2026,2026-05-07,RCB,SRH,Narendra Modi Stadium,Ahmedabad,SRH,field,SRH,SRH won by 5 wickets
IPL_2026_002,2026,2026-03-07,GT,RCB,Wankhede Stadium,Mumbai,GT,field,GT,GT won by 4 wickets
IPL_2026_003,2026,2026-05-05,PBKS,MI,Rajiv Gandhi International Cricket Stadium,Hyderabad,PBKS,bat,PBKS,PBKS won by 7 runs
IPL_2026_004,2026,2026-05-21,LSG,CSK,M. A. Chidambaram Stadium (Chepauk),Chennai,LSG,bat,CSK,CSK won by 5 wickets
IPL_2026_005,2026,2026-04-03,SRH,DC,Maharaja Yadavindra Singh Stadium,Mullanpur,DC,bat,DC,DC won by 27 runs
IPL_2026_006,2026,2026-05-15,GT,SRH,Rajiv Gandhi International Cricket Stadium,Hyderabad,SRH,field,SRH,SRH won via Super Over
IPL_2026_007,2026,2026-05-18,MI,DC,M. Chinnaswamy Stadium,Bengaluru,DC,field,MI,MI won by 3 runs
IPL_2026_008,2026,2026-05-04,PBKS,DC,Rajiv Gandhi International Cricket Stadium,Hyderabad,DC,bat,PBKS,PBKS won by 4 wickets
IPL_2026_009,2026,2026-05-18,SRH,RCB,BRSABV Ekana Cricket Stadium,Lucknow,RCB,field,RCB,RCB won by 4 wickets
IPL_2026_010,2026,2026-04-11,GT,RR,Eden Gardens,Kolkata,GT,field,GT,GT won via Super Over
IPL_2026_011,2026,2026-04-10,GT,SRH,Arun Jaitley Stadium,Delhi,GT,field,SRH,SRH won by 5 runs
IPL_2026_012,2026,2026-05-18,PBKS,RR,Arun Jaitley Stadium,Delhi,PBKS,field,RR,RR won by 22 runs
IPL_2026_013,2026,2026-03-23,DC,MI,Eden Gardens,Kolkata,DC,field,DC,DC won by 5 wickets
IPL_2026_014,2026,2026-03-12,RCB,KKR,Sawai Mansingh Stadium,Jaipur,RCB,field,KKR,KKR won by 16 runs
IPL_2026_015,2026,2026-05-14,MI,CSK,Wankhede Stadium,Mumbai,CSK,field,CSK,CSK won by 6 wickets
IPL_2026_016,2026,2026-05-28,RR,MI,Wankhede Stadium,Mumbai,RR,bat,RR,RR won by 14 runs
IPL_2026_017,2026,2026-05-20,CSK,DC,Wankhede Stadium,Mumbai,CSK,field,DC,DC won by 11 runs
IPL_2026_018,2026,2026-05-14,RCB,MI,Sawai Mansingh Stadium,Jaipur,MI,field,RCB,RCB won by 31 runs
IPL_2026_019,2026,2026-05-26,MI,PBKS,BRSABV Ekana Cricket Stadium,Lucknow,MI,bat,PBKS,PBKS won by 6 wickets
IPL_2026_020,2026,2026-03-20,SRH,RCB,M. Chinnaswamy Stadium,Bengaluru,SRH,field,RCB,RCB won by 46 runs
IPL_2026_021,2026,2026-04-25,RCB,LSG,Narendra Modi Stadium,Ahmedabad,RCB,bat,RCB,RCB won by 8 runs
IPL_2026_022,2026,2026-04-20,RR,DC,M. A. Chidambaram Stadium (Chepauk),Chennai,DC,bat,RR,RR won by 6 wickets
IPL_2026_023,2026,2026-04-28,DC,RR,Narendra Modi Stadium,Ahmedabad,DC,field,DC,DC won by 4 wickets
IPL_2026_024,2026,2026-03-21,RCB,KKR,Rajiv Gandhi International Cricket Stadium,Hyderabad,RCB,bat,RCB,RCB won by 1 runs
IPL_2026_025,2026,2026-03-20,RR,KKR,M. Chinnaswamy Stadium,Bengaluru,KKR,bat,RR,RR won by 4 wickets
IPL_2026_026,2026,2026-04-23,PBKS,CSK,M. Chinnaswamy Stadium,Bengaluru,CSK,bat,CSK,CSK won by 15 runs
IPL_2026_027,2026,2026-04-03,PBKS,SRH,Maharaja Yadavindra Singh Stadium,Mullanpur,SRH,bat,SRH,SRH won by 32 runs
IPL_2026_028,2026,2026-03-14,DC,CSK,M. A. Chidambaram Stadium (Chepauk),Chennai,CSK,bat,CSK,CSK won by 10 runs
IPL_2026_029,2026,2026-04-03,RR,GT,M. A. Chidambaram Stadium (Chepauk),Chennai,GT,field,GT,GT won by 5 wickets
IPL_2026_030,2026,2026-03-12,RR,LSG,Arun Jaitley Stadium,Delhi,LSG,field,RR,RR won by 5 runs
IPL_2026_031,2026,2026-04-23,MI,GT,Narendra Modi Stadium,Ahmedabad,GT,bat,MI,MI won by 5 wickets
IPL_2026_032,2026,2026-05-24,LSG,KKR,Wankhede Stadium,Mumbai,LSG,field,KKR,KKR won by 15 runs
IPL_2026_033,2026,2026-05-01,PBKS,RR,Eden Gardens,Kolkata,RR,field,RR,RR won by 4 wickets
IPL_2026_034,2026,2026-03-18,LSG,SRH,Wankhede Stadium,Mumbai,SRH,field,SRH,SRH won by 5 wickets
IPL_2026_035,2026,2026-04-28,KKR,LSG,Rajiv Gandhi International Cricket Stadium,Hyderabad,KKR,bat,LSG,LSG won via Super Over
IPL_2026_036,2026,2026-03-25,LSG,SRH,M. A. Chidambaram Stadium (Chepauk),Chennai,SRH,bat,LSG,LSG won by 6 wickets
IPL_2026_037,2026,2026-03-03,RCB,CSK,BRSABV Ekana Cricket Stadium,Lucknow,RCB,bat,RCB,RCB won by 8 runs
IPL_2026_038,2026,2026-04-12,LSG,GT,Sawai Mansingh Stadium,Jaipur,GT,bat,GT,GT won by 5 runs
IPL_2026_039,2026,2026-05-25,RR,LSG,Sawai Mansingh Stadium,Jaipur,RR,bat,RR,RR won by 8 runs
IPL_2026_040,2026,2026-04-21,SRH,PBKS,Eden Gardens,Kolkata,SRH,field,SRH,SRH won via Super Over
IPL_2026_041,2026,2026-03-26,DC,LSG,M. A. Chidambaram Stadium (Chepauk),Chennai,LSG,bat,DC,DC won by 4 wickets
IPL_2026_042,2026,2026-04-09,RR,LSG,M. A. Chidambaram Stadium (Chepauk),Chennai,RR,bat,RR,RR won by 17 runs
IPL_2026_043,2026,2026-04-16,GT,LSG,Narendra Modi Stadium,Ahmedabad,GT,field,GT,GT won by 4 wickets
IPL_2026_044,2026,2026-05-13,DC,RR,M. Chinnaswamy Stadium,Bengaluru,DC,bat,DC,DC won by 20 runs
IPL_2026_045,2026,2026-04-09,PBKS,DC,Wankhede Stadium,Mumbai,DC,field,DC,DC won by 5 wickets
IPL_2026_046,2026,2026-03-25,CSK,GT,BRSABV Ekana Cricket Stadium,Lucknow,GT,field,CSK,CSK won by 23 runs
IPL_2026_047,2026,2026-03-06,CSK,RR,Maharaja Yadavindra Singh Stadium,Mullanpur,CSK,bat,RR,RR won by 6 wickets
IPL_2026_048,2026,2026-04-10,MI,CSK,Narendra Modi Stadium,Ahmedabad,MI,bat,CSK,CSK won via Super Over
IPL_2026_049,2026,2026-05-14,PBKS,GT,M. Chinnaswamy Stadium,Bengaluru,GT,field,GT,GT won by 5 wickets
IPL_2026_050,2026,2026-04-25,RCB,MI,M. Chinnaswamy Stadium,Bengaluru,RCB,bat,RCB,RCB won by 8 runs
IPL_2026_051,2026,2026-05-02,DC,SRH,Maharaja Yadavindra Singh Stadium,Mullanpur,SRH,field,SRH,SRH won by 5 wickets
IPL_2026_052,2026,2026-03-08,MI,LSG,Arun Jaitley Stadium,Delhi,LSG,field,LSG,LSG won by 4 wickets
IPL_2026_053,2026,2026-05-23,KKR,RCB,Maharaja Yadavindra Singh Stadium,Mullanpur,KKR,field,RCB,RCB won by 3 runs
IPL_2026_054,2026,2026-03-15,LSG,RCB,Rajiv Gandhi International Cricket Stadium,Hyderabad,RCB,bat,LSG,LSG won by 6 wickets
IPL_2026_055,2026,2026-03-16,MI,CSK,Eden Gardens,Kolkata,MI,bat,CSK,CSK won by 4 wickets
IPL_2026_056,2026,2026-05-18,RR,RCB,M. A. Chidambaram Stadium (Chepauk),Chennai,RCB,field,RCB,RCB won by 6 wickets
IPL_2026_057,2026,2026-04-13,MI,PBKS,Rajiv Gandhi International Cricket Stadium,Hyderabad,MI,bat,PBKS,PBKS won by 6 wickets
IPL_2026_058,2026,2026-03-11,GT,MI,Narendra Modi Stadium,Ahmedabad,MI,field,MI,MI won via Super Over
IPL_2026_059,2026,2026-03-18,DC,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,RCB,RCB won by 5 wickets
IPL_2026_060,2026,2026-03-15,SRH,KKR,Sawai Mansingh Stadium,Jaipur,SRH,field,SRH,SRH won by 5 wickets
IPL_2026_061,2026,2026-04-20,CSK,LSG,Arun Jaitley Stadium,Delhi,LSG,field,LSG,LSG won by 6 wickets
IPL_2026_062,2026,2026-05-03,CSK,PBKS,Arun Jaitley Stadium,Delhi,PBKS,field,CSK,CSK won by 2 runs
IPL_2026_063,2026,2026-04-12,DC,PBKS,M. Chinnaswamy Stadium,Bengaluru,DC,field,PBKS,PBKS won by 26 runs
IPL_2026_064,2026,2026-03-05,KKR,PBKS,Maharaja Yadavindra Singh Stadium,Mullanpur,KKR,bat,KKR,KKR won by 4 runs
IPL_2026_065,2026,2026-04-09,LSG,GT,M. A. Chidambaram Stadium (Chepauk),Chennai,LSG,bat,GT,GT won via Super Over
IPL_2026_066,2026,2026-04-07,PBKS,DC,Wankhede Stadium,Mumbai,DC,field,DC,DC won by 5 wickets
IPL_2026_067,2026,2026-04-18,RR,DC,M. Chinnaswamy Stadium,Bengaluru,DC,field,DC,DC won by 5 wickets
IPL_2026_068,2026,2026-05-24,KKR,RR,M. Chinnaswamy Stadium,Bengaluru,RR,bat,KKR,KKR won via Super Over
IPL_2026_069,2026,2026-05-07,CSK,PBKS,BRSABV Ekana Cricket Stadium,Lucknow,PBKS,bat,PBKS,PBKS won by 10 runs
IPL_2026_070,2026,2026-04-18,GT,CSK,M. A. Chidambaram Stadium (Chepauk),Chennai,CSK,field,CSK,CSK won by 5 wickets
IPL_2026_071,2026,2026-05-10,SRH,LSG,Maharaja Yadavindra Singh Stadium,Mullanpur,SRH,bat,LSG,LSG won by 4 wickets
IPL_2026_072,2026,2026-05-12,SRH,RR,Sawai Mansingh Stadium,Jaipur,RR,bat,RR,RR won by 10 runs
IPL_2026_073,2026,2026-04-19,GT,SRH,Rajiv Gandhi International Cricket Stadium,Hyderabad,GT,bat,GT,GT won by 16 runs
IPL_2026_074,2026,2026-03-15,RCB,SRH,Rajiv Gandhi International Cricket Stadium,Hyderabad,RCB,bat,SRH,SRH won by 6 wickets
